gene_id,Cluster
AT3G49920,6
AT2G47300,6
AT5G00765,6
AT2G25305,6
AT3G06370,6
AT2G09510,6
AT1G22260,6
AT1G13300,6
AT4G09430,6
AT2G31250,6
DA397_mgp03,6
AT5G49110,6
AT1G64600,6
AT1G09897,6
AT1G53330,6
AT1G44020,6
AT1G02430,6
AT3G44510,6
AT3G08770,6
AT3G08520,6
AT2G24940,6
AT3G06680,6
AT4G21840,6
AT3G27830,6
AT3G06700,6
AT3G22235,6
AT2G18910,6
AT4G10920,6
AT3G10520,6
AT3G25640,6
AT3G08600,6
AT1G48610,6
AT5G12140,6
AT1G78370,6
AT3G12965,6
AT3G15680,6
AT1G79075,6
AT4G35320,6
AT5G22090,6
AT1G63220,6
AT2G32060,6
AT3G55280,6
AT5G64140,6
AT4G33550,6
AT3G45230,6
AT4G22380,6
AT5G39720,6
AT4G12420,6
AT5G50915,6
AT2G28330,6
AT5G08180,6
AT4G25760,6
AT1G14980,6
AT5G54970,6
AT4G30330,6
AT5G41920,6
AT3G57260,6
AT5G36120,6
AT3G27360,6
AT5G38310,6
AT1G22065,6
AT1G27350,6
AT1G53070,6
AT1G29250,6
AT2G34340,6
AT1G76610,6
AT3G47830,6
AT5G48850,6
AT1G03840,6
AT1G18265,6
AT5G64040,6
AT5G15830,6
AT2G05100,6
AT5G49630,6
AT4G34050,6
AT5G02760,6
AT5G09990,6
AT5G43870,6
AT4G13195,6
AT5G01840,6
AT3G18773,6
AT1G55360,6
AT1G48480,6
AT3G55800,6
AT4G00360,6
AT2G04039,6
AT5G38420,6
AT3G11090,6
AT5G45950,6
AT3G20820,6
AT5G03140,6
AT1G16510,6
AT2G32100,6
AT2G26250,6
AT3G22550,6
AT1G12630,6
AT1G69230,6
AT4G25780,6
AT4G33220,6
AT1G80520,6
AT2G47780,6
AT2G41312,6
AT5G28490,6
AT5G48900,6
AT4G30180,6
AT5G52570,6
AT5G54585,6
AT5G22390,6
AT3G15990,6
AT3G58070,6
AT2G21330,6
AT1G30590,6
AT2G37840,6
AT4G08035,6
AT5G03830,6
AT2G41220,6
AT3G57470,6
AT1G11100,6
AT4G18120,6
AT1G70620,6
AT1G53780,6
AT2G01130,6
AT4G21410,6
AT5G44180,6
AT1G74170,6
AT4G09785,6
AT3G02260,6
AT5G27950,6
AT4G03230,6
AT1G69280,6
ArthCp022,6
AT4G31408,6
AT1G10417,6
AT1G60260,6
AT2G35630,6
AT1G66730,6
AT1G05467,6
AT2G39690,6
AT1G09087,6
AT1G08857,6
AT2G18100,6
AT5G66610,6
AT3G13276,6
AT3G02030,6
AT5G54240,6
AT5G17580,6
AT3G48190,6
AT2G35744,6
AT5G18245,6
AT1G43675,6
AT4G03475,6
AT1G27370,6
AT5G61550,6
AT4G21730,6
AT1G06977,6
AT5G01545,6
AT5G66630,6
AT1G25430,6
unassigned_gene_11,6
AT3G30122,6
AT5G48740,6
AT2G01008,6
AT1G79840,6
AT1G08733,6
AT4G28280,6
ArthCp020,6
AT3G18090,6
AT5G38865,6
AT1G36600,6
AT1G11990,6
AT4G03845,6
AT4G20040,6
AT1G07877,6
AT1G72070,6
AT2G19340,6
AT1G61360,6
AT5G66690,6
AT5G65140,6
AT1G14780,6
AT3G07280,6
AT2G47000,6
AT2G34000,6
AT1G56140,6
AT4G26220,6
AT2G33850,6
AT5G24080,6
AT1G55775,6
AT1G21670,6
AT1G16540,6
AT1G56660,6
AT3G53480,6
AT1G51820,6
AT5G17680,6
AT5G07010,6
AT1G29230,6
AT4G10720,6
AT2G39410,6
AT4G02795,6
AT4G04423,6
AT5G49700,6
AT2G39518,6
AT4G26470,6
AT5G39580,6
AT2G08865,6
AT5G07100,6
AT1G55020,6
AT1G62935,6
AT3G21352,6
AT3G04285,6
AT3G45120,6
AT4G32510,6
AT2G05370,6
