"UMVsIM_log2FoldChange" "UMVsIM_padj"
"AT5G18410" -0.966150634497694 3.56407341333796e-07
"AT5G18420" 0.425159253833591 0.0110552162536921
"AT5G18430" -0.890882311300695 0.00377785503860883
"AT5G18460" -0.946710698807695 0.000206966328444775
"AT5G18475" -1.39296498375303 2.75785586573434e-06
"AT5G18500" -0.792657102700073 0.00247669041105413
"AT5G18520" 0.547266070898048 0.000328022460055065
"AT5G18550" -0.987941350322736 0.000145431912471483
"AT5G18570" -1.77990586199087 3.27798734411209e-10
"AT5G18590" -1.03377013051751 1.32463810397273e-11
"AT5G18620" -0.553176502743069 0.00295890109163415
"AT5G18660" -2.11904493853916 7.28381268982795e-11
"AT5G18680" -0.738110608657712 0.000548148176117494
"AT5G18700" -1.49150878174284 1.96779600645644e-06
"AT5G18750" 0.65570102369693 0.00144615998057146
"AT5G18760" -0.764929135207048 1.90778297727437e-06
"AT5G18770" -0.764020676355634 0.00104128929816421
"AT5G18790" -0.803657226185973 0.00177932737127417
"AT5G18800" 0.364680203205629 0.0287248995038945
"AT5G18820" -0.99509530865043 0.0489429864348633
"AT5G18860" -2.08592669678471 9.99545173111358e-18
"AT5G18900" 0.972005838497717 7.50613491619875e-10
"AT5G18930" -1.17217814726027 0.000718143106951552
"AT5G18960" -0.351446599597522 0.000991978972329047
"AT5G18970" -0.861265149897492 0.00331395534914107
"AT5G19000" 0.607171777829909 3.72962930619912e-06
"AT5G19010" -0.304837423801898 0.0426390134239153
"AT5G19050" 0.924647571212019 3.56668389425497e-06
"AT5G19060" -1.20610105829794 0.00188283919686224
"AT5G19080" 0.871723999372983 0.00244296985901864
"AT5G19090" -1.35975877190222 1.28586790480767e-10
"AT5G19100" -1.3320366701415 0.0407622128003285
"AT5G19170" -1.10032840049428 0.0440373630233773
"AT5G19180" 0.273020841913688 0.00888121338567007
"AT5G19200" 0.591820019547916 0.018313905564247
"AT5G19210" -1.36895092666541 2.64376846687242e-08
"AT5G19220" -1.3293919443512 8.84678348195621e-15
"AT5G19260" -0.782150423786781 0.00688350968537122
"AT5G19290" -0.566562544421318 0.0186780294027334
"AT5G19310" -0.523325948896876 0.0148965002944543
"AT5G19370" -0.823309144004575 1.27294147771794e-08
"AT5G19390" -0.967288455941154 4.70397501583163e-05
"AT5G19400" 0.433786547159818 7.89491016414434e-05
"AT5G19440" 0.916081946580215 5.27365361145629e-05
"AT5G19450" 0.521859522170079 0.00267459095572733
"AT5G19460" -0.862000472050644 1.21134059525082e-06
"AT5G19480" 0.38595350377844 0.0407516575938238
"AT5G19485" 0.603923489954034 1.93949362085256e-07
"AT5G19520" -2.72951671721732 0.018070619372611
"AT5G19530" -1.3936444123 1.01825595933913e-11
"AT5G19570" -0.454274064738065 0.0384744285537543
"AT5G19590" 0.863171866184428 1.0058430526949e-08
"AT5G19620" -0.978953812711102 1.84908032568793e-08
"AT5G19670" -0.675757009053357 0.016327922649962
"AT5G19680" 0.546858172908881 3.47978731480811e-06
"AT5G00420" -1.39782628772363 0.00355728411076695
"AT5G19730" -1.22632888889193 0.00609543996569205
"AT5G19740" -1.28155130787478 8.65380071189556e-06
"AT5G19760" -0.72822289320115 0.00232561909595612
"AT5G19770" -1.06194982343829 7.81958206266299e-09
"AT5G19780" -1.20489783395572 6.15697095883488e-06
"AT5G19810" -2.46381364187788 0.00120302685812263
"AT5G19820" -0.407482283607734 0.0424696108208802
"AT5G19860" 0.712128873884274 0.00284342043463693
"AT5G19900" 0.414288730569639 5.18185773977375e-05
"AT5G19940" -1.23901028472049 3.8241151244984e-16
"AT5G19950" 0.396981518120005 0.0494623428405093
"AT5G19960" 0.696662136910454 8.84701191501168e-05
"AT5G20000" 0.845485846749884 0.00168658113466576
"AT5G20010" 0.684881563450063 0.000131816026281221
"AT5G20020" 0.544022077492526 0.000483652784208112
"AT5G20030" -1.09282256255272 0.000584779769342883
"AT5G20040" -1.05131005548359 6.38471202420582e-08
"AT5G20050" 0.938516943676006 0.000164092226752221
"AT5G20060" -1.04403311908182 2.42131751441878e-11
"AT5G20090" 0.631528754756018 8.46772192942584e-09
"AT5G20130" -0.757916565457568 0.000129187234802501
"AT5G20140" -1.20079134636357 2.25898804700665e-07
"AT5G20165" 0.572853020280913 0.00113992500805837
"AT5G20180" 0.413503429633148 0.00931800483442012
"AT5G20270" -0.829677510618612 0.0158544552791753
"AT5G20350" 0.422500329067288 0.0143173244257179
"AT5G20450" -1.01972577304841 3.10291240656823e-05
"AT5G20500" 0.76403560376164 2.97679651680587e-09
"AT5G20540" -1.04897614915407 0.00101303740549307
"AT5G20570" 0.347158320417647 0.035993040473742
"AT5G20610" 0.787606776646683 1.02963175065425e-05
"AT5G20620" 0.664876147571394 5.37179182111936e-05
"AT5G20630" -3.32902130098709 1.84511288117159e-07
"AT5G20635" -1.17738279533228 0.00126959595816505
"AT5G20640" -1.91835730066722 0.0138531683300031
"AT5G20710" -1.64376486666729 0.011106098441495
"AT5G20720" -1.13182798506591 2.6866430119343e-05
"AT5G20730" 0.774484147714319 3.7775667248966e-13
"AT5G20740" -1.53460262421039 7.01212363926117e-05
"AT5G20820" -0.870637637757798 0.0224378257910284
"AT5G20850" -1.17517444411704 0.0027273724500429
"AT5G20880" 0.61772264297124 0.0340926998940743
"AT5G20920" 0.413217057678878 0.00411865617864743
"AT5G20935" -1.50101777507185 2.89473689695363e-09
"AT5G20950" 0.998897191118773 2.44278209321275e-07
"AT5G20980" -0.643359105300701 0.000199037204389252
"AT5G20990" 0.600406705572764 7.63641371886046e-05
"AT5G21020" -0.705160373439232 0.0403597176920028
"AT5G21222" -1.04952327037531 0.000124508045673955
"AT5G21274" 0.510350457470461 0.014531948572128
"AT5G21430" -2.0818167400799 2.06367477151352e-06
"AT5G21920" -1.77722452507213 3.07854057767356e-26
"AT5G21930" -1.17979499110237 4.69181639730397e-05
"AT5G21280" -0.888369276683078 0.00831280728947288
"AT5G21990" 0.563578523866225 0.00159539228613567
"AT5G22070" -0.855003922127446 0.000275572415165184
"AT5G22080" 0.475596315805301 0.0144200923630053
"AT5G22110" -0.859937005373744 0.00620375497205209
"AT5G22120" 0.417690671774196 0.00485965927866055
"AT5G22270" 0.95646956800478 8.54013709414767e-06
"AT5G22280" 0.292310278939962 0.0142237253219366
"AT5G22290" 0.794498266631659 0.000226403519695838
"AT5G22310" -0.755587653894176 0.017489012232697
"AT5G22320" 0.367634932806215 0.00829785048422112
"AT5G22340" -1.62205945619328 3.78632654828085e-11
"AT5G22360" 0.474333210928733 0.00167753085179846
"AT5G22370" 0.37613259849429 0.00767864679410315
"AT5G22440" -0.661357214292883 0.0165571771365039
"AT5G22460" -1.17648109584991 0.0045010104095614
"AT5G22480" 0.504908709146587 0.000277582870286419
"AT5G22608" -1.34242517386736 0.00479002011234457
"AT5G22620" -1.29304109669815 7.41867086789047e-11
"AT5G22630" 0.795732878090145 0.000262787074544159
"AT5G22640" -1.53319316494097 8.11271376410154e-07
"AT5G22700" -0.933362066159246 0.00010390449629818
"AT5G22740" -0.620032720070123 0.0116266824265179
"AT5G22750" -0.937162320135889 0.00386815709962211
"AT5G22770" 0.418862039007882 5.10445395840261e-05
"AT5G22780" 0.416935096521526 0.00279231508279683
"AT5G22800" -1.20802273240352 3.79867233531294e-09
"AT5G22820" 0.306235736021044 0.0468484894588872
"AT5G22830" -0.462503200342525 0.000676529058983384
"AT5G22850" 0.564701711064823 0.041967062818465
"AT5G22880" -1.21725892672345 3.41368552067784e-05
"AT5G22920" -1.41147158312204 0.0460154322874578
"AT5G22950" 0.749538245572638 2.31949617517036e-06
"AT5G23010" -2.18177762557254 5.88149801001631e-12
"AT5G23050" -0.891869304701569 0.0461959333579178
"AT5G23060" -1.47897970175887 0.000276192923013873
"AT5G23090" 0.887095847946958 5.21896195559277e-05
"AT5G23100" -1.01327546144001 9.05253218277236e-05
"AT5G23120" -1.67446456436615 6.58319415767144e-18
"AT5G23150" 0.368728725331593 0.00606331713694211
"AT5G23200" -0.426072085937552 0.0061478042061938
"AT5G23210" -0.91603086127815 0.0439310843964791
"AT5G23270" -1.53754375665163 0.0141462698426155
"AT5G23280" -0.770584024108834 0.000140774945573379
"AT5G23290" 0.489984784007703 0.00381027254535664
"AT5G23310" -1.38323458248035 0.000107245097310016
"AT5G23320" 0.770310238959988 0.00250915820231805
"AT5G23330" 0.30938212897274 0.0450570225176899
"AT5G23360" -1.06824254181522 0.036409081346548
"AT5G23400" -1.62748878232827 1.53550705275239e-09
"AT5G23420" -1.04876733728431 0.000279929601742913
"AT5G03615" -3.08733587270634 0.0129716963873908
"AT5G23430" -0.926376303576528 9.5176926391582e-08
"AT5G23440" -0.623487393802088 5.68385874320557e-08
"AT5G23450" -0.246707279402754 0.0116451219194786
"AT5G23510" 0.659015132440705 0.0280388092081905
"AT5G23540" 0.831197648567237 4.47970166995416e-06
"AT5G23580" 0.589618859403364 0.00147934373363485
"AT5G23630" 0.360084195166961 0.000335595177728458
"AT5G23670" -0.434853598474918 0.0352847796480345
"AT5G23690" -0.965907134144883 0.0116878485127921
"AT5G23740" -0.497215349224726 0.031171597835045
"AT5G23750" -1.32277198161502 0.0181578738794755
"AT5G23760" 0.770689954575167 0.000268300051801157
"AT5G23800" -1.71228576958129 3.0619801185004e-08
"AT5G23820" -1.61610060070571 2.98375420192942e-07
"AT5G23860" -1.43832926204024 1.12334828952172e-10
"AT5G23870" -1.8978634595022 2.27116258148649e-08
"AT5G23900" -0.567232994731695 0.00711221005045867
"AT5G23910" -1.3526826643985 8.60564473571825e-05
"AT5G23955" -0.633534636382947 0.0145093076645487
"AT5G23980" -2.67919210176087 2.74855555202574e-10
"AT5G24000" -1.98218373750619 5.34221585097897e-11
"AT5G24020" -0.558860682520912 0.0117301593472465
"AT5G24060" -0.766998428954582 0.000336389767822932
"AT5G24105" -2.01725594139226 0.000129177104133063
"AT5G24155" -1.45165059056157 0.0411096069885974
"AT5G24165" -0.53664557049372 0.00884779078272334
"AT5G24280" -1.60422725473719 0.00108046913750031
"AT5G24300" -1.57505381534691 5.33469931711908e-09
"AT5G24310" -1.11064362787298 3.82040928598028e-07
"AT5G24314" -1.67145926606833 9.19798390165138e-11
"AT5G24330" -1.60435183529664 0.00397089006492568
"AT5G24340" -0.423580619450829 0.0125663395945529
"AT5G24420" -1.9443581795965 0.000900299069349354
"AT5G24470" -2.87801411591486 0.0127268256908308
"AT5G24490" -1.86227273926513 2.37400349913342e-05
"AT5G24500" 0.69198433420729 1.39041569505385e-07
"AT5G24520" 0.667959026980286 0.000107732206912979
"AT5G24570" -1.05340554159822 0.000720423838724228
"AT5G24590" 0.93555909219539 0.00513966605136455
"AT5G24620" -0.73198604592794 0.0030354933909817
"AT5G24680" 0.568091723388517 0.00266809929581096
"AT5G24690" -0.679320464892257 1.31393482758903e-05
"AT5G24750" -1.25553433762899 3.380595307822e-06
"AT5G24770" -1.89793553759807 0.0122227155147495
"AT5G24830" -0.415581148541335 0.041818493206637
"AT5G24920" -1.05974830720058 0.0455053594564727
"AT5G25050" 0.512119980284265 0.013786869928262
"AT5G25090" -1.21552545485296 0.00248474984075062
"AT5G25100" -0.539799212325266 1.90983572994385e-06
"AT5G25110" -2.6573672482636 1.12583816286176e-05
"AT5G25130" 0.810882138981901 0.047433855198146
"AT5G25210" -1.6040344135133 0.00577671230381697
"AT5G25230" -1.76562543066086 0.00497468574880794
"AT5G25380" -1.91131193510243 0.00506350765135378
"AT5G25460" -1.45829885772499 9.50452171183525e-07
"AT5G25500" -1.30428045038004 0.0470352529715029
"AT5G25540" 0.834866775917696 3.57876823436796e-07
"AT5G25580" -0.799019196085507 0.0320742843207016
"AT5G25590" -1.30603165824328 5.92294885072497e-08
"AT5G25610" -1.36176342277121 0.0130275601743585
"AT5G25620" -0.524356281691984 0.0180765685198872
"AT5G25780" -0.338516127680396 0.0409765892089921
"AT5G25790" 0.824073736986177 0.0113112885198064
"AT5G25810" -2.12810133238103 1.54363062493914e-07
"AT5G25830" -1.10230303103207 0.0133498187347302
"AT5G25840" -1.16620033351275 5.46236929748689e-11
"AT5G25980" -1.23960675702028 0.0021818441377495
"AT5G25990" -1.58530936527269 5.78527987981876e-05
"AT5G25995" -1.39353644079605 0.000416856092652184
"AT5G26000" -1.3114163270453 5.19165894229412e-09
"AT5G26010" -1.48024338664774 0.0126560102932865
"AT5G26180" 0.516408064388956 0.0258783297674825
"AT5G26200" -1.09999437955867 0.0128136467468347
"AT5G26230" -1.63752407712351 9.26009041006651e-05
"AT5G26260" -3.3380888741696 0.00374103463869962
"AT5G26360" -0.503382522623509 4.30287555085258e-06
"AT5G26570" -2.75845032406758 2.15894318506002e-08
"AT5G26742" -1.12997758177371 0.000223128693258714
"AT5G26670" -1.51971211804768 2.34092420227931e-05
"AT5G26622" -0.941896835169236 0.000257365442544406
"AT5G26610" 0.378715443670589 0.00658314789485392
"AT5G26600" 0.519358490538664 0.018333310103468
"AT5G26751" 0.610615748644212 0.000313264255979152
"AT5G26770" 0.897375742675066 0.00093112905655638
"AT5G26780" -0.659712661230259 0.00484992893336234
"AT5G26790" -1.52056160185037 0.00294483997151467
"AT5G26800" -0.677508660970796 0.0413587653459151
"AT5G26820" -1.01946615481614 1.17766826406563e-06
"AT5G26850" -0.972421507700558 1.13579140635868e-05
"AT5G26880" -0.392413546005453 0.0222392446395311
"AT5G26910" -0.599865312136679 0.0216183146775684
"AT5G26940" 0.773301129879224 0.00348360155178373
"AT5G26960" -0.447749215629488 0.00914244326644796
"AT5G26990" 0.924116147560278 2.00045487308306e-12
"AT5G27030" 0.716027532217429 1.06918355646592e-05
"AT5G27220" -1.60577957033939 0.0117770289847069
"AT5G27230" -1.54643043280912 0.0079885782031766
"AT5G27240" -0.680746121609979 0.0114472226279513
"AT5G27270" -0.647972721924877 5.68855159848808e-05
"AT5G27290" -2.14241849426446 1.95743553825206e-19
"AT5G27300" -1.17269273868465 7.18552360766078e-06
"AT5G27330" -1.11380430749401 0.00283734794601668
"AT5G27360" -1.78650934605679 1.9645219749289e-06
"AT5G27380" -0.573879682415665 0.0132099396706458
"AT5G27390" -1.56185867489619 5.47913474083068e-13
"AT5G27430" 0.750508620397594 0.000873489750343171
"AT5G27450" -1.32738230717947 4.19828149804071e-10
"AT5G27490" -0.64368341908167 0.00798403733841926
"AT5G27550" -1.10855066385522 6.27544567913727e-06
"AT5G27560" -1.06399234208487 1.69632128490728e-12
"AT5G27670" -0.742250751904154 6.65728980133742e-05
"AT5G27680" -1.39592938088238 6.95885675195958e-05
"AT5G27720" 0.468562157933306 0.00063319736261986
"AT5G27730" -0.833586101253741 1.37018834467677e-06
"AT5G27740" -0.623719337808291 1.88212368300164e-07
"AT5G27780" -3.50953505505697 0.0149267013008013
"AT5G27820" -0.99500219660637 2.09103095558652e-05
"AT5G27840" 0.477660652058524 4.60829374666454e-05
"AT5G27890" -1.12268841221872 0.00871499840043638
"AT5G28020" -0.868340842861058 0.00578662712886877
"AT5G28040" 0.368982430970782 0.0110677150612795
"AT5G28080" -5.54946237373026 0.000634761945579701
"AT5G28220" 0.706585773281219 7.12082880134808e-05
"AT5G28290" -1.29044725647247 2.17939239316213e-12
"AT5G28300" -0.704846267855689 0.015044755348139
"AT5G28450" -1.6295186584477 0.00564793453261696
"AT5G28500" -1.24705404930036 1.27540318504617e-05
"AT5G28626" -0.523453490286599 0.0242809769804153
"AT5G28630" -1.58651220171367 0.0137389153699002
"AT5G28750" -0.790717677941134 3.42396687410001e-05
"AT5G28840" 0.465545932042431 0.0194657268883849
"AT5G28900" -0.287802205512022 0.0238758218529496
"AT5G28910" -2.29731118890745 0.000102992928399681
"AT5G28913" -1.54829860118217 1.36988951063868e-09
"AT5G29000" 0.785836041545894 0.0123874535752703
"AT5G30510" -1.34451302483452 2.74970051196334e-20
"AT5G32440" 0.854331245851027 0.000726961851330304
"AT5G32450" -0.673122553052969 0.00279528471702103
"AT5G33280" -0.82149293858178 2.69209305427805e-06
"AT5G33300" -0.916145206750629 0.00644077591973943
"AT5G33320" -0.648123283494292 0.00359693227260302
"AT5G34790" -1.53007635449414 0.000649318204582348
"AT5G34795" -1.72607308648513 0.0320572809905922
"AT5G34800" -1.55232316194263 0.00232054959477275
"AT5G35080" 0.512617879175722 0.0433223761583957
"AT5G35100" -0.682948953907995 0.000140923116087464
"AT5G35170" -1.98815156176691 3.42479267478948e-16
"AT5G35220" -1.36091419231243 3.04156941972873e-06
"AT5G35360" -1.57248561899308 2.05992982540166e-20
"AT5G35410" 0.812842789840775 4.4753312922951e-07
"AT5G35460" 0.774279418011176 5.33425348570751e-05
"AT5G35490" -0.98001514359087 0.0263434490996385
"AT5G35525" -2.19962707799368 0.001719649161072
"AT5G35630" -1.12602104001923 3.36029299075058e-08
"AT5G35670" -1.46427743216261 5.53202799337158e-08
"AT5G35680" 0.687406157297142 0.00126889430669893
"AT5G35730" 0.541403487891534 0.000139229955694478
"AT5G35738" -1.45439904112392 0.00135550957995017
"AT5G35740" -2.40625518194962 3.76510467760279e-08
"AT5G35750" -1.21141428232792 0.00022564980815363
"AT5G35790" -1.21412855174524 9.48066980266476e-07
"AT5G35840" -0.296628067220217 0.0227162925816001
"AT5G35930" -0.657902777860769 0.0017566210327685
"AT5G35935" -0.723158403492678 0.00757528677701725
"AT5G35980" 0.430843294178616 0.00115344295075165
"AT5G35995" -0.337054579229479 0.0162478748545787
"AT5G36120" -1.85089646709489 4.31989965950199e-08
"AT5G36170" -1.33772555046215 4.38152553318433e-35
"AT5G36230" -0.432355622494526 0.000260359874482783
"AT5G36250" -0.491192486681361 0.0144487814519339
"AT5G36880" 0.855584935227577 3.16661129033334e-10
"AT5G36890" -1.0515865737623 0.00109159648440927
"AT5G36910" -1.65813665073923 0.000179616645339986
"AT5G36930" 0.957755947239798 7.79091125934325e-06
"AT5G36940" -0.695969850294306 3.42396687410001e-05
"AT5G36950" -1.21721990440853 0.000187674687889887
"AT5G37000" -1.34693846067663 0.000167752464980493
"AT5G37010" -1.00594811127267 0.00011391505690623
"AT5G37072" -1.40330441953659 0.00676529467146673
"AT5G37290" -0.500376132745961 0.0437046688960574
"AT5G37340" -0.53971975780839 0.0289750839611816
"AT5G37350" 0.287378138728386 0.0178872533655847
"AT5G37360" -1.18911355096744 5.43741806165277e-12
"AT5G37380" 0.285628004385444 0.0354676795439985
"AT5G37500" -1.31835314884422 0.000220020256947956
"AT5G37510" 0.587128640631677 5.9537037366901e-08
"AT5G37530" -0.548612127014491 0.0497183562230753
"AT5G37590" -0.487270724304333 0.0287243032440868
"AT5G37630" -1.0873901900607 3.79253740042301e-06
"AT5G37660" -0.897248079641463 0.0108506947206938
"AT5G37720" 0.490100263318718 0.000140601160896644
"AT5G37790" -1.24351859812842 0.00232561909595612
"AT5G37950" -3.17122900886982 0.000941704267300149
"AT5G38060" -0.877832118326127 0.00418113585784987
"AT5G38110" -0.728740040001615 9.93731252996989e-05
"AT5G38120" -1.40206715997018 0.00353125982740932
"AT5G38140" -0.944281751052847 0.00892960786691104
"AT5G38220" -0.596765075155611 0.00302244336480546
"AT5G38230" -2.89023314608123 0.000756818173922464
"AT5G38290" -1.28904482787169 1.14841375642104e-06
"AT5G38360" -1.00847365089223 5.15641348517485e-13
"AT5G38380" 0.468714037783729 0.000535335235996094
"AT5G38410" -1.67107449254005 5.19762474255004e-08
"AT5G38420" -1.87704470291001 6.1274905024261e-05
"AT5G38430" -1.58454234292972 0.00222156314028229
"AT5G38470" 0.456486799568814 0.000492611579405667
"AT5G38510" -1.3035139231561 0.000767433558076546
"AT5G38520" -1.63022687653861 2.46206445387373e-10
"AT5G38530" 0.596310896703534 0.0255346384602418
"AT5G38590" -0.372041644276495 0.0315096435157899
"AT5G38600" 0.290243921482261 0.0124460332105896
"AT5G38630" 0.815624071326204 1.3940452906941e-07
"AT5G38660" -0.891041373031504 2.72514558760479e-09
"AT5G38690" -0.536404447602505 0.0235699511633125
"AT5G38730" -1.04459785923861 0.00434654070065139
"AT5G38830" 0.859662374174002 3.50821682239615e-09
"AT5G38870" -1.70683754195956 1.88312636205322e-08
"AT5G38865" -1.91025041248414 4.79283206524772e-07
"AT5G38880" -0.53105846754073 1.18419401345788e-05
"AT5G38895" 0.953945973278693 0.000335790209201299
"AT5G38970" -1.32123326170681 0.00581004947411949
"AT5G38990" 0.984867998404346 1.66896543113202e-05
"AT5G39040" 0.934052566461449 6.50926205761611e-12
"AT5G39210" -1.94934805882091 2.41185840613418e-07
"AT5G39220" -1.55362889676182 0.0121023477336944
"AT5G39240" -3.22288269132894 0.00369750110202915
"AT5G39250" 0.705437038498959 0.000505055060358348
"AT5G39320" -1.41134362859909 1.5003450986779e-05
"AT5G39340" -0.354636081635096 0.00695345559240827
"AT5G39350" -0.902046155754223 0.0443350928260026
"AT5G39410" -2.15368141898105 0.000265370443414901
"AT5G39510" 0.695482096711311 0.00015753830564043
"AT5G39530" -1.41752907744864 6.2432763273124e-08
"AT5G39550" -1.3005599888305 2.22389172064432e-05
"AT5G39730" 0.742071693523816 8.24968274814499e-06
"AT5G39790" -1.83133916590639 8.92357437626703e-05
"AT5G39800" -0.899227200652611 0.00261414257836004
"AT5G39830" -1.68936685041933 3.44720990881039e-12
"AT5G39860" -2.68899431522933 5.13082119916447e-06
"AT5G39865" -1.1931913378982 0.00430225459218454
"AT5G39940" -0.555181176990633 0.0289106605043121
"AT5G39980" -1.71043709027156 0.000122229472781492
"AT5G40080" -0.788091981174594 8.63206756482016e-05
"AT5G40140" -1.14939209051656 0.00022862977273313
"AT5G40150" -1.68577902500409 6.96463002035699e-07
"AT5G40160" -1.70863769087634 4.85882626013178e-15
"AT5G40170" 0.6275183190315 0.00154857926593946
"AT5G40180" -2.04386850427448 0.00067786938858034
"AT5G40280" 0.774194451443021 1.01321864597079e-06
"AT5G40300" 0.843246927718262 5.0585026809616e-05
"AT5G40370" 0.692468388387339 0.0273305978212151
"AT5G40380" -0.892688910680132 0.0344343334135663
"AT5G40405" -1.25411057291992 0.00386458415545561
"AT5G40440" 0.417778107469065 0.0190425447564616
"AT5G40470" 0.761866690844373 9.90621086930513e-07
"AT5G40480" -1.60802024057128 0.00275226026074935
"AT5G40500" -0.496183571496533 0.000276192923013873
"AT5G40550" -0.81239286863625 0.00420528659424731
"AT5G40570" 0.794441822602744 0.0130822344990829
"AT5G40580" 0.371389122870757 0.0318756829004618
"AT5G40600" -0.815699365976187 3.62060952772371e-06
"AT5G40610" -1.2259652684583 3.15688001804471e-08
"AT5G40630" -1.48219293619441 0.0287745014487974
"AT5G40670" 0.666443380572604 3.70178034327669e-06
"AT5G40700" -0.911968106634882 0.00561981646440855
"AT5G40740" -0.602415148691535 0.00225725493183158
"AT5G40830" -1.1289144614652 0.00106299845906183
"AT5G40850" -1.25359269218888 0.000212645791792843
"AT5G40870" -0.712354134314675 0.000271059097083563
"AT5G40930" 0.636593106923732 0.000823566410563832
"AT5G40942" -1.72667998147377 0.000598554996773597
"AT5G40950" -1.19990001810039 5.96733694353356e-11
"AT5G40960" 0.836900891200983 0.0126824912535625
"AT5G40970" -0.624719531506993 0.0127967785304211
"AT5G41050" -1.86419761906262 2.43871835850931e-08
"AT5G41060" -1.11000212008862 1.15302140521868e-07
"AT5G41100" 0.736599965314604 0.0185734500160935
"AT5G41110" -0.483087316717874 0.0170146659614264
"AT5G41120" -1.3927079621836 0.00276412318005552
"AT5G41130" -0.800574590681651 0.00772075294179132
"AT5G41140" -1.8027133848647 9.21155317108477e-07
"AT5G41170" 0.8945876247011 0.00702917673233869
"AT5G41180" 0.767855884775002 1.47961984168013e-05
"AT5G41330" 0.519265297822779 0.00129216854326006
"AT5G41340" -0.499306409760772 1.19003387171063e-06
"AT5G41360" 0.514027320924086 0.00328987965451217
"AT5G41460" -1.28959317909245 0.0184965552272209
"AT5G41480" -0.72248290890432 5.02465710294977e-06
"AT5G41560" 0.702444061586825 0.000755949263862594
"AT5G41580" 0.466595366896272 0.00852453948478325
"AT5G41620" -1.74645512814062 5.27833802516748e-07
"AT5G41650" -1.33578611030262 0.00207476161137851
"AT5G41690" -0.85125351853726 0.034299044854278
"AT5G41760" -0.814171764467962 5.10078028200701e-06
"AT5G41880" -0.913632464165159 0.027382817864512
"AT5G41900" -1.31093992220295 0.0327026621401513
"AT5G41910" 0.536242450840761 0.00995596530470959
"AT5G41920" -1.1218248874925 0.000245427781332681
"AT5G41960" 0.389130950353124 0.0144126359764829
"AT5G41980" -0.836248588254632 0.00245610293624034
"AT5G41990" 0.89404685491037 7.10383512227406e-05
"AT5G42030" -0.597481622600834 0.00592160629431282
"AT5G42040" -1.06742454160993 0.0473140269253973
"AT5G42070" -1.41354069748078 2.8858023745291e-06
"AT5G42080" 0.539721038099334 6.65430711645112e-14
"AT5G42130" -0.767569491566184 0.00144906397193574
"AT5G42150" 0.899457035189028 0.00589021287907148
"AT5G42200" -1.61793642712198 0.000232785883035935
"AT5G42250" 0.702635276668882 0.0070130879701425
"AT5G42280" -0.927650729859189 0.00692121302658397
"AT5G42310" -0.745585637803243 0.000448279540546764
"AT5G42460" 0.566902565291445 0.00148383122081795
"AT5G42480" -1.37527776059791 2.39582124584877e-12
"AT5G42560" 0.515441029682491 0.00836993117765326
"AT5G42620" -0.571395422216586 0.000928194698702165
"AT5G42650" -1.55617368915201 2.09130526004819e-12
"AT5G42670" -0.702145128352363 0.00578662712886877
"AT5G42690" -0.915064852175595 0.0445263016716092
"AT5G42765" -1.34909203935219 3.22073592256203e-15
"AT5G42770" -0.432652521010954 0.0110950206862682
"AT5G42780" -1.02792496718087 0.000843357298675291
"AT5G42790" 0.772408535261172 7.99557257359783e-08
"AT5G42800" -1.58508986003008 0.0294246435753247
"AT5G42850" 0.846222455424263 2.04384635983957e-05
"AT5G42900" -3.94692366072708 0.00090632350583408
"AT5G42920" -0.685718889429775 0.000694387633290974
"AT5G42940" 0.619414641560185 3.85988241405118e-05
"AT5G43050" -0.739522882863761 1.39974732333378e-05
"AT5G43080" -1.24001995400799 0.00197734251539488
"AT5G43140" -0.475726009371757 0.0118561270576873
"AT5G43155" -0.697894849507362 0.042862748513714
"AT5G43160" -1.00948807171836 0.0111910774817117
"AT5G43190" 0.8945260821994 0.00457811553711995
"AT5G43240" -1.66648983250579 0.0253230499246428
"AT5G43250" -1.21152388504837 0.0221528080573706
"AT5G43270" -0.700621740740608 0.0257718542411183
"AT5G43290" -2.70719209360444 0.0325742741857728
"AT5G43310" -0.521652970958872 0.0465503345922772
"AT5G43330" -0.55685821674641 0.00930711029972864
"AT5G43460" 0.554540645528608 0.0128074123114151
"AT5G43500" -0.630549151006718 0.000913434035806487
"AT5G43600" -0.652420420631627 0.0065638941450374
"AT5G43700" -1.1706119966027 2.00522467639307e-07
"AT5G43710" -0.48174023965974 0.015721232198012
"AT5G43745" -1.3252004395246 9.24499656461675e-14
"AT5G43750" -1.7778322800286 5.06150083948524e-10
"AT5G43810" -1.45195482604317 1.64171211071407e-17
"AT5G43840" -1.95593146797902 0.00152885587269132
"AT5G43870" -1.09390818238962 1.28903506915796e-05
"AT5G43880" -1.10596570409944 4.1574838037159e-08
"AT5G43930" 0.477930280046961 0.0217176821770174
"AT5G43940" 0.305001801780855 0.0152445254282668
"AT5G43950" -1.19649210164732 1.79175222351067e-07
"AT5G43990" -1.34275017126886 8.1255996706033e-06
"AT5G44000" -0.506227658713438 1.31718611736772e-06
"AT5G44005" -2.0291683460139 1.77325598664968e-08
"AT5G44010" -2.22151469856726 4.45198240697804e-06
"AT5G44020" -1.63462459603034 4.81947599252091e-05
"AT5G44030" -1.18724808130361 6.69985581576807e-06
"AT5G44040" -1.33693299469877 4.97799597800252e-07
"AT5G44050" -1.83685862365082 0.00234915941578826
"AT5G44060" 0.968435360831837 0.00332461855511879
